No,Date,Time,Voltage (V),Current (A),Power (W),Energy (kWh),Frequency (Hz),PF
3680,1/6/2026,4:44:00,203.9,0.26,14.2,5.09,50,0.27
3681,1/6/2026,4:42:00,203.7,0.26,13.6,5.09,49.9,0.26
3682,1/6/2026,4:40:00,202.7,0.25,13.5,5.09,50,0.26
3683,1/6/2026,4:38:00,199.8,0.26,14.1,5.09,50,0.27
3684,1/6/2026,4:36:00,199,0.26,14,5.09,49.9,0.27
3685,1/6/2026,4:34:00,195.5,0.26,14.1,5.09,49.9,0.28
3686,1/6/2026,4:32:00,194.9,0.26,14,5.09,50,0.28
3687,1/6/2026,4:30:00,196.7,0.26,14.6,5.09,50,0.28
3688,1/6/2026,4:28:00,200.8,0.27,15.3,5.08,50,0.28
3689,1/6/2026,4:26:00,202.6,0.26,13.7,5.08,50,0.26
3690,1/6/2026,4:24:00,202,0.25,13.4,5.08,49.9,0.26
3691,1/6/2026,4:22:00,200.7,0.26,14.4,5.08,50,0.27
3692,1/6/2026,4:20:00,203.6,0.26,14.2,5.08,50,0.27
3693,1/6/2026,4:18:00,202.4,0.27,15.3,5.08,49.9,0.28
3694,1/6/2026,4:16:00,201.9,0.27,15.5,5.08,50,0.28
3695,1/6/2026,4:14:00,202.3,0.26,14.6,5.08,50,0.27
3696,1/6/2026,4:12:00,202.2,0.26,14.1,5.08,50,0.27
3697,1/6/2026,4:10:00,201.6,0.26,14.7,5.08,50,0.28
3698,1/6/2026,4:08:00,201.7,0.27,14.6,5.08,50,0.27
3699,1/6/2026,4:06:00,202.8,0.26,14.5,5.08,50,0.27
3700,1/6/2026,4:04:00,202,0.27,15.4,5.08,49.9,0.28
3701,1/6/2026,4:02:00,203.2,0.26,14.7,5.08,49.9,0.28
3702,1/6/2026,4:00:00,201.1,0.25,13.5,5.08,50,0.27
3703,1/6/2026,3:58:00,199.3,0.26,14.7,5.08,49.9,0.28
3704,1/6/2026,3:56:00,198,0.25,13.8,5.08,50,0.28
3705,1/6/2026,3:54:00,198.1,0.26,14.6,5.08,50,0.28
3706,1/6/2026,3:52:00,200.3,0.25,13.9,5.07,50,0.28
3707,1/6/2026,3:50:00,199.8,0.25,14.2,5.07,50,0.28
3708,1/6/2026,3:48:00,200.6,0.26,14.3,5.07,50,0.28
3709,1/6/2026,3:46:00,198.7,0.25,14.2,5.07,50,0.28
3710,1/6/2026,3:44:00,195.1,0.25,13.9,5.07,50,0.28
3711,1/6/2026,3:42:00,197.4,0.25,14,5.07,49.9,0.28
3712,1/6/2026,3:40:00,197.1,0.25,14.1,5.07,49.9,0.28
3713,1/6/2026,3:38:00,197.5,0.27,15.6,5.07,50,0.29
3714,1/6/2026,3:36:00,198.4,0.27,16.4,5.07,50,0.3
3715,1/6/2026,3:34:00,201.3,0.25,13.8,5.07,50,0.27
3716,1/6/2026,3:32:00,199.4,0.25,13.5,5.07,50,0.27
3717,1/6/2026,3:30:00,201.1,0.25,13.6,5.07,50,0.27
3718,1/6/2026,3:28:00,197.7,0.26,14.8,5.07,50,0.28
3719,1/6/2026,3:26:00,200.7,0.26,13.9,5.07,50,0.27
3720,1/6/2026,3:24:00,197.6,0.26,14.9,5.07,50,0.28
3721,1/6/2026,3:22:00,199.8,0.26,14.7,5.07,50,0.28
3722,1/6/2026,3:20:00,199.6,0.28,15.8,5.07,50,0.29
3723,1/6/2026,3:18:00,199,0.27,14.9,5.07,50,0.28
3724,1/6/2026,3:16:00,199.2,0.26,14.5,5.07,49.9,0.28
3725,1/6/2026,3:14:00,200,0.26,14.5,5.07,49.9,0.28
3726,1/6/2026,3:12:00,201.4,0.27,15.5,5.07,50,0.29
3727,1/6/2026,3:10:00,203.9,0.26,14.3,5.07,50,0.27
3728,1/6/2026,3:08:00,199.6,0.26,14.8,5.06,50,0.28
3729,1/6/2026,3:06:00,202.1,0.26,14.8,5.06,50,0.28
3730,1/6/2026,3:04:00,199.9,0.29,17.3,5.06,50,0.3
3731,1/6/2026,3:02:00,201.5,0.26,14.6,5.06,50,0.28
3732,1/6/2026,3:00:00,202.1,0.26,14.1,5.06,50,0.27
3733,1/6/2026,2:58:00,202.4,0.26,14.4,5.06,50,0.28
3734,1/6/2026,2:56:00,205.5,0.25,13.7,5.06,50,0.26
3735,1/6/2026,2:54:00,205.7,0.25,13.2,5.06,50,0.25
3736,1/6/2026,2:52:00,204.8,0.25,13.2,5.06,50,0.26
3737,1/6/2026,2:50:00,206,0.25,13.6,5.06,50,0.26
3738,1/6/2026,2:48:00,204.1,0.26,14.3,5.06,50,0.27
3739,1/6/2026,2:46:00,203.5,0.27,15.4,5.06,50,0.28
3740,1/6/2026,2:44:00,202.9,0.25,13.3,5.06,50,0.26
3741,1/6/2026,2:42:00,200.3,0.25,13.5,5.06,50,0.27
3742,1/6/2026,2:40:00,200.6,0.27,15.8,5.06,50,0.29
3743,1/6/2026,2:38:00,203.9,0.26,14.1,5.06,50,0.27
3744,1/6/2026,2:36:00,203.9,0.25,13.3,5.06,50,0.26
3745,1/6/2026,2:34:00,203.9,0.25,13.7,5.06,50,0.26
3746,1/6/2026,2:32:00,202.3,0.26,13.9,5.06,50,0.27
3747,1/6/2026,2:30:00,203,0.26,13.7,5.05,50,0.26
3748,1/6/2026,2:28:00,202.4,0.25,13.5,5.05,50,0.26
3749,1/6/2026,2:26:00,201.9,0.26,14.4,5.05,50,0.28
3750,1/6/2026,2:24:00,203.1,0.26,14.4,5.05,50,0.27
3751,1/6/2026,2:22:00,203,0.28,16.3,5.05,50,0.29
3752,1/6/2026,2:20:00,203.5,0.26,15.3,5.05,50,0.28
3753,1/6/2026,2:18:00,203.6,0.3,18,5.05,50,0.3
3754,1/6/2026,2:16:00,204.3,0.26,14.6,5.05,50,0.27
3755,1/6/2026,2:14:00,203.6,0.27,15.3,5.05,49.9,0.28
3756,1/6/2026,2:12:00,203.7,0.26,14.2,5.05,49.9,0.27
3757,1/6/2026,2:10:00,203.8,0.26,14.9,5.05,50,0.28
3758,1/6/2026,2:08:00,203.7,0.27,15.6,5.05,50,0.28
3759,1/6/2026,2:06:00,202.9,0.26,14.3,5.05,50,0.27
3760,1/6/2026,2:04:00,205.2,0.26,14.4,5.05,50,0.27
3761,1/6/2026,2:02:00,205.1,0.26,14.3,5.05,50,0.27
3762,1/6/2026,2:00:00,204.4,0.25,13.6,5.05,50,0.27
3763,1/6/2026,1:58:00,204.4,0.26,14.3,5.05,50,0.27
3764,1/6/2026,1:56:00,202.2,0.26,15,5.05,50,0.28
3765,1/6/2026,1:54:00,204.6,0.25,13.4,5.05,50,0.26
3766,1/6/2026,1:52:00,203.6,0.25,13.3,5.05,50,0.26
3767,1/6/2026,1:50:00,204.8,0.25,13.1,5.05,50,0.26
3768,1/6/2026,1:48:00,206,0.25,13.1,5.05,50,0.26
3769,1/6/2026,1:46:00,204.3,0.25,13.5,5.05,50,0.26
3770,1/6/2026,1:44:00,204.9,0.28,16,5.04,50,0.28
3771,1/6/2026,1:42:00,203.7,0.25,13.5,5.04,50,0.27
3772,1/6/2026,1:40:00,203.5,0.25,13.3,5.04,50,0.27
3773,1/6/2026,1:38:00,200.9,0.26,15.2,5.04,50,0.29
3774,1/6/2026,1:36:00,200.1,0.25,14.4,5.04,50,0.28
3775,1/6/2026,1:34:00,201.6,0.26,15.2,5.04,50,0.29
3776,1/6/2026,1:32:00,202.5,0.26,14.6,5.04,50,0.28
3777,1/6/2026,1:30:00,203,0.25,14.1,5.04,50,0.28
3778,1/6/2026,1:28:00,200.8,0.26,15.4,5.04,50,0.29
3779,1/6/2026,1:26:00,202,0.25,14.5,5.04,50,0.28
3780,1/6/2026,1:24:00,201.6,0.25,14.3,5.04,50,0.28
3781,1/6/2026,1:22:00,203,0.26,14.5,5.04,50,0.28
3782,1/6/2026,1:20:00,204.3,0.25,14.2,5.04,49.9,0.27
3783,1/6/2026,1:18:00,203.8,0.27,15.5,5.04,50,0.28
3784,1/6/2026,1:16:00,201.6,0.25,14.3,5.04,50,0.28
3785,1/6/2026,1:14:00,203.8,0.25,14.3,5.04,50,0.28
3786,1/6/2026,1:12:00,204.1,0.26,14.5,5.04,50,0.28
3787,1/6/2026,1:10:00,202.5,0.25,14.4,5.04,50,0.28
3788,1/6/2026,1:08:00,203.9,0.27,15.6,5.03,50,0.29
3789,1/6/2026,1:06:00,206.1,0.25,14.3,5.03,50,0.27
3790,1/6/2026,1:04:00,204.6,0.25,14.3,5.03,50,0.28
3791,1/6/2026,1:02:00,203.5,0.26,14.8,5.03,50,0.28
3792,1/6/2026,1:00:00,204.1,0.25,13.4,5.03,50,0.27
3793,1/6/2026,0:58:00,201.7,0.26,15.7,5.03,50,0.3
3794,1/6/2026,0:56:00,203.8,0.25,14.2,5.03,50,0.28
3795,1/6/2026,0:54:00,205,0.25,13.5,5.03,50,0.27
3796,1/6/2026,0:52:00,203.8,0.26,15.2,5.03,49.9,0.29
3797,1/6/2026,0:50:00,203.7,0.25,14.2,5.03,50,0.28
3798,1/6/2026,0:48:00,200.1,0.26,15.3,5.03,50,0.29
3799,1/6/2026,0:46:00,200.3,0.26,14.9,5.03,49.9,0.29
3800,1/6/2026,0:44:00,202.2,0.25,14.4,5.03,50,0.28
3801,1/6/2026,0:42:00,202.9,0.25,14.4,5.03,50,0.28
3802,1/6/2026,0:40:00,201,0.25,14.3,5.03,50,0.28
3803,1/6/2026,0:38:00,199.2,0.26,15.4,5.03,50,0.3
3804,1/6/2026,0:36:00,200.1,0.25,14.6,5.03,50,0.29
3805,1/6/2026,0:34:00,201.1,0.25,14.4,5.03,50,0.28
3806,1/6/2026,0:32:00,201.3,0.26,14.9,5.03,50,0.29
3807,1/6/2026,0:30:00,200.9,0.25,14,5.03,50,0.28
3808,1/6/2026,0:28:00,201.3,0.25,14,5.03,50,0.28
3809,1/6/2026,0:26:00,203,0.24,13.6,5.03,50,0.27
3810,1/6/2026,0:24:00,203.4,0.25,14.8,5.03,50,0.29
3811,1/6/2026,0:22:00,201.2,0.27,17.1,5.02,50,0.31
3812,1/6/2026,0:20:00,203.6,0.28,17.5,5.02,50,0.31
3813,1/6/2026,0:18:00,204.1,0.27,17,5.02,50,0.31
3814,1/6/2026,0:16:00,202.4,0.27,16.6,5.02,50,0.3
3815,1/6/2026,0:14:00,203.2,0.27,16.5,5.02,50,0.3
3816,1/6/2026,0:12:00,202.9,0.27,17.2,5.02,50,0.31
3817,1/6/2026,0:10:00,202.5,0.27,16.7,5.02,50,0.31
3818,1/6/2026,0:08:00,198.5,0.28,18.5,5.02,49.9,0.33
3819,1/6/2026,0:06:00,200.3,0.28,17.7,5.02,50,0.32
3820,1/6/2026,0:04:00,200.9,0.28,17.3,5.02,50,0.31
3821,1/6/2026,0:02:00,201.1,0.28,17.3,5.02,50,0.31
3822,1/6/2026,0:00:00,196.4,0.28,18.5,5.02,50,0.33
3823,1/5/2026,23:58:00,199.5,0.25,14.7,5.02,50,0.29
3824,1/5/2026,23:56:00,203,0.3,21,5.02,50,0.34
3825,1/5/2026,23:54:00,204.3,0.34,25.7,5.02,50,0.37
3826,1/5/2026,23:52:00,201.1,0.3,21.2,5.01,50,0.35
3827,1/5/2026,23:50:00,201.6,0.3,20.7,5.01,50,0.34
3828,1/5/2026,23:48:00,202.4,0.31,21.9,5.01,50,0.35
3829,1/5/2026,23:46:00,202.1,0.3,21.1,5.01,50,0.35
3830,1/5/2026,23:44:00,200.9,0.31,22.1,5.01,50,0.35
3831,1/5/2026,23:42:00,201,0.31,22,5.01,50,0.35
3832,1/5/2026,23:40:00,203.7,0.31,21.7,5.01,50,0.35
3833,1/5/2026,23:38:00,198.1,0.32,22.9,5.01,49.9,0.36
3834,1/5/2026,23:36:00,202.7,0.31,21.5,5.01,50,0.35
3835,1/5/2026,23:34:00,202.2,0.31,21.8,5.01,49.9,0.35
3836,1/5/2026,23:32:00,200.1,0.31,22.1,5.01,50,0.36
3837,1/5/2026,23:30:00,200.4,0.31,22,5.01,50,0.35
3838,1/5/2026,23:28:00,201.8,0.31,22.4,5.01,49.9,0.35
3839,1/5/2026,23:26:00,199,0.31,21.9,5.01,50,0.35
3840,1/5/2026,23:24:00,201,0.31,21.9,5.01,50,0.35
3841,1/5/2026,23:22:00,201.4,0.32,22.6,5,50,0.36
3842,1/5/2026,23:20:00,202.1,0.32,23.3,5,50,0.36
3843,1/5/2026,23:18:00,201,0.32,24,5,50,0.37
3844,1/5/2026,23:16:00,200.8,0.33,24.3,5,50,0.37
3845,1/5/2026,23:14:00,199.7,0.32,24,5,50,0.37
3846,1/5/2026,23:12:00,200.5,0.32,23.1,5,50,0.36
3847,1/5/2026,23:10:00,203.5,0.33,25.2,5,50,0.37
3848,1/5/2026,23:08:00,202,0.32,24.4,5,49.9,0.37
3849,1/5/2026,23:06:00,202,0.32,23.5,5,50,0.37
3850,1/5/2026,23:04:00,200,0.31,22.9,5,49.9,0.37
3851,1/5/2026,23:02:00,201.8,0.31,23.2,5,49.9,0.37
3852,1/5/2026,23:00:00,197.7,0.32,24,4.99,50,0.38
3853,1/5/2026,22:58:00,197.1,0.32,24,4.99,49.9,0.38
3854,1/5/2026,22:56:00,197.2,0.32,23.7,4.99,49.9,0.38
3855,1/5/2026,22:54:00,195,0.32,24.5,4.99,50,0.39
3856,1/5/2026,22:52:00,193.6,0.33,24.6,4.99,50,0.39
3857,1/5/2026,22:50:00,195.1,0.38,30.7,4.99,50,0.41
3858,1/5/2026,22:48:00,195.8,0.33,25.1,4.99,50,0.39
3859,1/5/2026,22:46:00,196.8,0.36,28.5,4.99,50,0.4
3860,1/5/2026,22:44:00,196.3,0.33,25,4.99,50,0.39
3861,1/5/2026,22:42:00,196.7,0.32,24.2,4.99,50,0.38
3862,1/5/2026,22:40:00,195,0.37,30,4.99,49.9,0.41
3863,1/5/2026,22:38:00,195.8,0.32,24.5,4.99,50,0.39
3864,1/5/2026,22:36:00,194.8,0.32,24.4,4.99,50,0.39
3865,1/5/2026,22:34:00,194.5,0.33,25.8,4.98,50,0.4
3866,1/5/2026,22:32:00,193.8,0.33,25.2,4.98,50,0.4
3867,1/5/2026,22:30:00,193.8,0.32,24.7,4.98,49.9,0.39
3868,1/5/2026,22:28:00,195.6,0.33,25.8,4.98,50,0.4
3869,1/5/2026,22:26:00,194.7,0.33,25.2,4.98,50,0.4
3870,1/5/2026,22:24:00,194.6,0.33,25.7,4.98,50,0.4
3871,1/5/2026,22:22:00,195.6,0.32,24,4.98,50,0.39
3872,1/5/2026,22:20:00,195.4,0.35,28,4.98,49.9,0.41
3873,1/5/2026,22:18:00,191.9,0.36,28.9,4.98,50,0.42
3874,1/5/2026,22:16:00,193.2,0.35,29.1,4.98,50,0.43
3875,1/5/2026,22:14:00,192.3,0.36,29.5,4.97,50,0.43
3876,1/5/2026,22:12:00,190.7,0.36,29.3,4.97,49.9,0.43
3877,1/5/2026,22:10:00,193.2,0.34,27.7,4.97,49.9,0.42
3878,1/5/2026,22:08:00,194.7,0.35,28.5,4.97,50,0.42
3879,1/5/2026,22:06:00,193.1,0.37,31.6,4.97,49.9,0.44
3880,1/5/2026,22:04:00,192.7,0.36,29.1,4.97,49.9,0.42
3881,1/5/2026,22:02:00,193.7,0.35,27.8,4.97,50,0.41
3882,1/5/2026,22:00:00,193.6,0.35,28,4.97,50,0.42
3883,1/5/2026,21:58:00,192.9,0.35,28.4,4.97,50,0.42
3884,1/5/2026,21:56:00,193.1,0.41,34.9,4.97,50,0.44
3885,1/5/2026,21:54:00,192.7,0.44,37.4,4.97,49.9,0.44
3886,1/5/2026,21:52:00,193,0.43,36.7,4.96,50,0.44
3887,1/5/2026,21:50:00,191.9,0.34,27,4.96,50,0.41
3888,1/5/2026,21:48:00,192.8,0.45,39.1,4.96,50,0.45
3889,1/5/2026,21:46:00,190.9,0.38,31.3,4.96,50,0.43
3890,1/5/2026,21:44:00,192,0.36,29.7,4.96,50,0.43
3891,1/5/2026,21:42:00,195.1,0.37,29.8,4.96,50,0.42
3892,1/5/2026,21:40:00,192.1,0.38,31.2,4.96,50,0.43
3893,1/5/2026,21:38:00,191.5,0.45,39.2,4.96,50,0.45
3894,1/5/2026,21:36:00,192.5,0.38,31.5,4.95,49.9,0.43
3895,1/5/2026,21:34:00,193.7,0.37,31.2,4.95,50,0.43
3896,1/5/2026,21:32:00,192.6,0.44,38,4.95,49.9,0.45
3897,1/5/2026,21:30:00,192.4,0.35,28.8,4.95,50,0.42
3898,1/5/2026,21:28:00,191.5,0.45,39.3,4.95,50,0.45
3899,1/5/2026,21:26:00,194.9,0.52,49.2,4.95,50,0.48
3900,1/5/2026,21:24:00,192.8,0.37,30.8,4.95,50,0.43
3901,1/5/2026,21:22:00,197.7,0.45,40.7,4.95,50,0.45
3902,1/5/2026,21:20:00,196.7,0.37,30.4,4.95,50,0.42
3903,1/5/2026,21:18:00,196.8,0.41,35.5,4.94,50,0.44
3904,1/5/2026,21:16:00,195.5,0.37,31.4,4.94,49.9,0.43
3905,1/5/2026,21:14:00,192.4,0.44,39.3,4.94,50,0.46
3906,1/5/2026,21:12:00,193.3,0.52,49.6,4.94,50,0.49
3907,1/5/2026,21:10:00,193,0.54,52.1,4.94,50,0.5
3908,1/5/2026,21:08:00,193.2,0.44,38.4,4.94,50,0.45
3909,1/5/2026,21:06:00,193.7,0.44,39.7,4.93,50,0.47
3910,1/5/2026,21:04:00,195.8,0.53,50.8,4.93,50,0.49
3911,1/5/2026,21:02:00,192.8,0.5,47.4,4.93,50,0.49
3912,1/5/2026,21:00:00,191.8,0.55,53,4.93,50,0.5
3913,1/5/2026,20:58:00,192.2,0.57,55.6,4.93,50,0.51
3914,1/5/2026,20:56:00,192,0.43,39.5,4.93,50,0.48
3915,1/5/2026,20:54:00,192,0.29,21,4.93,50,0.38
3916,1/5/2026,20:52:00,191.4,0.3,23.1,4.93,50,0.4
3917,1/5/2026,20:50:00,190.5,0.35,30,4.93,49.9,0.46
3918,1/5/2026,20:48:00,187.5,0.34,28.9,4.92,50,0.45
3919,1/5/2026,20:46:00,191.7,0.31,24.1,4.92,50,0.41
3920,1/5/2026,20:44:00,188.4,0.36,31.1,4.92,50,0.46
3921,1/5/2026,20:42:00,192.8,0.36,31.5,4.92,50,0.46
3922,1/5/2026,20:40:00,191.6,0.36,32.4,4.92,50,0.47
3923,1/5/2026,20:38:00,191.8,0.32,25.3,4.92,50,0.41
3924,1/5/2026,20:36:00,191.5,0.32,26.2,4.92,50,0.42
3925,1/5/2026,20:34:00,191.2,0.31,24.2,4.92,50,0.41
3926,1/5/2026,20:32:00,189.1,0.32,26.2,4.92,50,0.43
3927,1/5/2026,20:30:00,189.2,0.3,23.4,4.92,50,0.41
3928,1/5/2026,20:28:00,187.8,0.39,37,4.91,49.9,0.5
3929,1/5/2026,20:26:00,188.5,0.36,28.8,4.91,50,0.42
3930,1/5/2026,20:24:00,192.9,0.32,25.7,4.91,50,0.42
3931,1/5/2026,20:22:00,191.1,0.33,27.1,4.91,50,0.44
3932,1/5/2026,20:20:00,194.8,0.3,22.7,4.91,50,0.39
3933,1/5/2026,20:18:00,196.5,0.29,21.2,4.91,49.9,0.37
3934,1/5/2026,20:16:00,196.4,0.29,20.9,4.91,50,0.37
3935,1/5/2026,20:14:00,195.3,0.34,29.3,4.91,50,0.44
3936,1/5/2026,20:12:00,192.1,0.33,27.2,4.91,50,0.43
3937,1/5/2026,20:10:00,195.9,0.31,24.5,4.91,50,0.4
3938,1/5/2026,20:08:00,195,0.33,28,4.91,50,0.44
3939,1/5/2026,20:06:00,191.8,0.31,25.3,4.91,50,0.42
3940,1/5/2026,20:04:00,190.7,0.29,21.5,4.9,50,0.39
3941,1/5/2026,20:02:00,189.1,0.28,20.1,4.9,49.9,0.38
3942,1/5/2026,20:00:00,188.2,0.31,23.5,4.9,50,0.41
3943,1/5/2026,19:58:00,185.9,0.37,33.5,4.9,50,0.48
3944,1/5/2026,19:56:00,186.4,0.37,32.9,4.9,50,0.48
3945,1/5/2026,19:54:00,188.4,0.33,28.1,4.9,50,0.45
3946,1/5/2026,19:52:00,191.1,0.28,19.9,4.9,50,0.37
3947,1/5/2026,19:50:00,188.6,0.28,20.1,4.9,50,0.38
3948,1/5/2026,19:48:00,191,0.3,22.3,4.9,50,0.39
3949,1/5/2026,19:46:00,190,0.28,20.6,4.9,50,0.38
3950,1/5/2026,19:44:00,191.6,0.29,21,4.9,50,0.38
3951,1/5/2026,19:42:00,192.7,0.29,21.1,4.9,50,0.38
3952,1/5/2026,19:40:00,193.9,0.36,31.9,4.89,50,0.46
3953,1/5/2026,19:38:00,194.6,0.37,32.4,4.89,50,0.46
3954,1/5/2026,19:36:00,193.1,0.31,24.5,4.89,50,0.4
3955,1/5/2026,19:34:00,190,0.38,34.8,4.89,49.9,0.48
3956,1/5/2026,19:32:00,189.4,0.31,24.2,4.89,49.9,0.41
3957,1/5/2026,19:30:00,193.6,0.38,35,4.89,50,0.48
3958,1/5/2026,19:28:00,193.3,0.3,22.8,4.89,50,0.39
3959,1/5/2026,19:26:00,189.6,0.28,20.3,4.89,50,0.38
3960,1/5/2026,19:24:00,191.9,0.29,20.7,4.89,50,0.38
3961,1/5/2026,19:22:00,187.5,0.41,34.9,4.89,50,0.46
3962,1/5/2026,19:20:00,188.3,0.33,27,4.89,50,0.44
3963,1/5/2026,19:18:00,188.6,0.4,37.8,4.88,50,0.51
3964,1/5/2026,19:16:00,184.4,0.39,35.4,4.88,49.9,0.49
3965,1/5/2026,19:14:00,185.5,0.33,25.4,4.88,50,0.42
3966,1/5/2026,19:12:00,185.5,0.32,24.3,4.88,49.9,0.41
3967,1/5/2026,19:10:00,186.6,0.28,18.4,4.88,50,0.35
3968,1/5/2026,19:08:00,188,0.3,22.9,4.88,50,0.4
3969,1/5/2026,19:06:00,187.6,0.27,18.5,4.88,49.9,0.36
3970,1/5/2026,19:04:00,190.4,0.3,21.3,4.88,50,0.37
3971,1/5/2026,19:02:00,190.6,0.31,22.9,4.88,50,0.39
3972,1/5/2026,19:00:00,189.1,0.34,27.7,4.88,50,0.43
3973,1/5/2026,18:58:00,187.7,0.3,20.4,4.88,50,0.37
3974,1/5/2026,18:56:00,192.7,0.26,15.3,4.87,50,0.3
3975,1/5/2026,18:54:00,191.8,0.5,44.1,4.87,49.9,0.46
3976,1/5/2026,18:52:00,190.7,0.26,17.4,4.87,50,0.36
3977,1/5/2026,18:50:00,186.1,0.26,17.7,4.87,49.9,0.37
3978,1/5/2026,18:48:00,189.7,0.26,17.8,4.87,49.9,0.36
3979,1/5/2026,18:46:00,186.9,0.26,17.7,4.87,50,0.36
3980,1/5/2026,18:44:00,189,0.27,18.2,4.87,50,0.36
3981,1/5/2026,18:42:00,189.8,0.26,17.8,4.87,50,0.36
3982,1/5/2026,18:40:00,191.3,0.26,17.4,4.87,49.9,0.36
3983,1/5/2026,18:38:00,189,0.26,18,4.87,49.9,0.36
3984,1/5/2026,18:36:00,187.3,0.26,17.5,4.87,49.9,0.36
3985,1/5/2026,18:34:00,187.4,0.26,17.5,4.87,50,0.36
3986,1/5/2026,18:32:00,188.1,0.25,16.4,4.87,50,0.35
3987,1/5/2026,18:30:00,189.8,0.25,16.4,4.87,50,0.35
3988,1/5/2026,18:28:00,184.4,0.31,22.1,4.87,50,0.39
3989,1/5/2026,18:26:00,190.3,0.25,16.3,4.87,50,0.34
3990,1/5/2026,18:24:00,191.1,0.25,16.2,4.86,50,0.34
3991,1/5/2026,18:22:00,187.8,0.25,16.8,4.86,50,0.35
3992,1/5/2026,18:20:00,190.3,0.25,16.2,4.86,50,0.35
3993,1/5/2026,18:18:00,189.2,0.27,18.2,4.86,50,0.36
3994,1/5/2026,18:16:00,187.2,0.25,16.4,4.86,50,0.36
3995,1/5/2026,18:14:00,189.8,0.24,16.1,4.86,50,0.35
3996,1/5/2026,18:12:00,190.6,0.25,16.5,4.86,50,0.34
3997,1/5/2026,18:10:00,191,0.25,16.2,4.86,50,0.34
3998,1/5/2026,18:08:00,193.1,0.25,16.8,4.86,49.9,0.34
3999,1/5/2026,18:06:00,195.8,0.26,17.1,4.86,50,0.34
4000,1/5/2026,18:04:00,194.9,0.25,15.7,4.86,50,0.33
4001,1/5/2026,18:02:00,192.7,0.25,16.3,4.86,50,0.34
4002,1/5/2026,18:00:00,191.8,0.25,16.1,4.86,50,0.34
4003,1/5/2026,17:58:00,190.8,0.24,15.9,4.86,50,0.34
4004,1/5/2026,17:56:00,191,0.24,15.9,4.86,49.9,0.34
4005,1/5/2026,17:54:00,192.3,0.26,17.4,4.86,50,0.35
4006,1/5/2026,17:52:00,189.4,0.25,16.8,4.86,50,0.36
4007,1/5/2026,17:50:00,189.8,0.25,17.9,4.86,50,0.38
4008,1/5/2026,17:48:00,188.2,0.25,18.2,4.86,50,0.38
4009,1/5/2026,17:46:00,188.3,0.25,17.1,4.85,50,0.36
4010,1/5/2026,17:44:00,186.7,0.25,16.8,4.85,50,0.36
4011,1/5/2026,17:42:00,187,0.25,17.1,4.85,50,0.36
4012,1/5/2026,17:40:00,182.6,0.25,16.9,4.85,50,0.37
4013,1/5/2026,17:38:00,182.4,0.26,17.8,4.85,50,0.38
4014,1/5/2026,17:36:00,181.7,0.25,17.1,4.85,49.9,0.37
4015,1/5/2026,17:34:00,185.4,0.26,17.4,4.85,50,0.37
4016,1/5/2026,17:32:00,184.4,0.24,16,4.85,50,0.36
4017,1/5/2026,17:30:00,184.8,0.25,16,4.85,50,0.35
4018,1/5/2026,17:28:00,188,0.25,16.5,4.85,50,0.35
4019,1/5/2026,17:26:00,188.1,0.24,15.4,4.85,50,0.34
4020,1/5/2026,17:24:00,187.6,0.25,16,4.85,50,0.34
4021,1/5/2026,17:22:00,187.7,0.24,15.4,4.85,50,0.34
4022,1/5/2026,17:20:00,183.8,0.25,15.8,4.85,50,0.35
4023,1/5/2026,17:18:00,186.4,0.24,15.6,4.85,50,0.34
4024,1/5/2026,17:16:00,187.6,0.24,15.5,4.85,50,0.34
4025,1/5/2026,17:14:00,189.3,0.24,15.2,4.85,50,0.33
4026,1/5/2026,17:12:00,187.7,0.25,16.1,4.84,50,0.34
4027,1/5/2026,17:10:00,188.7,0.25,15.6,4.84,50,0.34
4028,1/5/2026,17:08:00,185.8,0.25,16.3,4.84,50,0.35
4029,1/5/2026,17:06:00,191.5,0.25,15.7,4.84,50,0.33
4030,1/5/2026,17:04:00,189.4,0.24,15.3,4.84,50,0.33
4031,1/5/2026,17:02:00,192.5,0.25,15.6,4.84,50,0.33
4032,1/5/2026,17:00:00,194.3,0.24,15.3,4.84,50,0.33
4033,1/5/2026,16:58:00,193.8,0.25,15.7,4.84,50,0.33
4034,1/5/2026,16:56:00,193.8,0.24,15.2,4.84,50,0.33
4035,1/5/2026,16:54:00,196.1,0.25,15.9,4.84,50,0.33
4036,1/5/2026,16:52:00,193.7,0.25,16,4.84,50,0.33
4037,1/5/2026,16:50:00,192.6,0.26,17.3,4.84,50,0.35
4038,1/5/2026,16:48:00,187.6,0.26,17.2,4.84,50,0.35
4039,1/5/2026,16:46:00,187.1,0.24,16.7,4.84,50,0.37
4040,1/5/2026,16:44:00,183.4,0.27,17.7,4.84,50,0.36
4041,1/5/2026,16:42:00,184.9,0.26,16.9,4.84,49.9,0.35
4042,1/5/2026,16:40:00,192,0.25,16.6,4.84,50,0.35
4043,1/5/2026,16:38:00,190.7,0.25,17.3,4.84,50,0.37
4044,1/5/2026,16:36:00,194.4,0.24,16.2,4.84,49.9,0.35
4045,1/5/2026,16:34:00,194.2,0.24,16.7,4.84,50,0.35
4046,1/5/2026,16:32:00,193.3,0.23,15.3,4.83,50,0.34
4047,1/5/2026,16:30:00,190.8,0.25,15.3,4.83,49.9,0.33
